,Item_Outlet_Sales,Item_Identifier,Outlet_Identifier
2292,2123.411,NCQ42,OUT035
2293,1005.6135,FDF58,OUT013
2294,1126.6571,FDZ04,OUT035
2295,359.9673,FDE26,OUT019
2296,2512.2117,FDS60,OUT017
2297,2493.4397,FDV58,OUT017
2298,775.1328,FDM04,OUT045
2299,2545.9612,FDE08,OUT035
2300,3130.3486,NCB43,OUT049
2301,304.1179,FDU11,OUT010
2302,567.583,FDF22,OUT019
2303,2168.5571,FDE24,OUT013
2304,2069.59,DRJ49,OUT046
2305,4211.93,NCQ53,OUT035
2306,675.33,NCL41,OUT013
2307,1779.1132,FDR22,OUT013
2308,1546.3271,FDH04,OUT035
2309,642.2545,DRH15,OUT045
2310,841.7393,FDY40,OUT049
2311,1534.2904,NCI17,OUT035
2312,2862.6396,NCC18,OUT013
2313,5542.6646,FDY28,OUT027
2314,2693.5034,FDB45,OUT027
2315,1783.0164,NCL30,OUT018
2316,3445.479,FDM10,OUT017
2317,3270.682,FDH22,OUT027
2318,3253.9941,NCZ53,OUT017
2319,3618.4878,NCI18,OUT013
2320,3389.628,FDH14,OUT027
2321,1088.2806,FDR36,OUT027
2322,2442.0505,FDW01,OUT045
2323,3155.1028,FDK02,OUT027
2324,2182.7166,FDJ02,OUT018
2325,4468.3384,FDU55,OUT013
2326,2376.5005,NCV18,OUT027
2327,1864.7603,FDH14,OUT018
2328,1379.4683,FDZ37,OUT045
2329,4001.7234,FDX49,OUT049
2330,1624.3617,NCD43,OUT046
2331,959.31525,FDZ07,OUT013
2332,2141.397,FDK43,OUT035
2333,3256.7886,FDR32,OUT018
2334,2461.4434,FDT39,OUT013
2335,2061.921,NCV54,OUT017
2336,396.04626,FDF38,OUT018
2337,3054.0068,FDV60,OUT046
2338,3802.1245,FDH44,OUT027
2339,945.1031,FDS21,OUT046
2340,617.80975,NCL41,OUT045
2341,1534.2904,FDM46,OUT017
2342,709.7418,FDU27,OUT045
2343,4072.1946,NCJ54,OUT017
2344,2338.7383,DRG51,OUT018
2345,425.71652,NCA29,OUT019
2346,3057.348,FDR47,OUT045
2347,3396.6038,NCL19,OUT027
2348,1248.7864,DRG01,OUT049
2349,847.33044,FDG10,OUT046
2350,2513.0115,NCV05,OUT049
2351,589.7085,NCH18,OUT019
2352,1146.0201,FDV14,OUT018
2353,3293.0012,DRJ23,OUT035
2354,3098.2083,DRJ11,OUT046
2355,3212.9353,FDZ03,OUT017
2356,111.824036,FDI27,OUT010
2357,1132.2073,FDJ14,OUT018
2358,2085.2312,FDU32,OUT017
2359,4610.202,FDD47,OUT027
2360,3445.7644,DRF36,OUT035
2361,3923.3323,FDM21,OUT046
2362,469.8539,FDV10,OUT018
2363,2796.859,FDH60,OUT018
2364,353.87512,FDX47,OUT010
2365,466.3744,FDT19,OUT019
2366,4068.7285,FDO11,OUT045
2367,4099.3076,FDH24,OUT027
2368,1481.5627,FDL02,OUT018
2369,2904.1372,FDB02,OUT049
2370,3079.6953,FDA43,OUT046
2371,728.64954,FDG52,OUT045
2372,3209.5654,DRC12,OUT013
2373,1840.3348,FDY37,OUT018
2374,2099.668,NCU18,OUT045
2375,954.3322,FDU09,OUT035
2376,1339.5895,DRJ25,OUT027
2377,1465.587,DRE12,OUT018
2378,2120.6946,DRL47,OUT017
2379,1475.1617,DRK01,OUT046
2380,542.01117,FDC22,OUT019
2381,844.59033,FDG44,OUT013
2382,2146.035,FDW04,OUT035
2383,3907.7754,FDK09,OUT049
2384,2150.8958,NCN43,OUT035
2385,3217.1865,FDG04,OUT049
2386,242.60922,FDH32,OUT010
2387,2608.0073,DRI47,OUT017
2388,1171.4384,DRE15,OUT013
2389,1162.4163,FDY11,OUT035
2390,700.0488,FDO60,OUT049
2391,456.9519,FDQ20,OUT018
2392,4043.165,FDO57,OUT027
2393,318.99338,FDT14,OUT019
2394,700.0488,FDA57,OUT049
2395,707.0925,DRN35,OUT017
2396,763.9574,FDJ03,OUT046
2397,1653.8975,FDX28,OUT017
2398,1372.7123,DRE25,OUT045
2399,3570.3284,FDR09,OUT046
2400,3863.8242,FDB23,OUT035
2401,2562.855,FDO08,OUT045
2402,1696.9746,FDQ23,OUT049
2403,2108.7698,FDW04,OUT013
2404,536.33185,DRK13,OUT010
2405,3334.5278,NCL17,OUT027
2406,3228.6401,FDY21,OUT035
2407,5180.5103,FDJ38,OUT027
2408,343.11664,FDA37,OUT019
2409,673.73254,FDV43,OUT013
2410,1475.9102,FDL36,OUT046
2411,622.68036,FDD53,OUT045
2412,408.1191,FDZ19,OUT010
2413,1993.6311,FDV21,OUT045
2414,2587.361,NCL54,OUT018
2415,3813.221,DRI47,OUT027
2416,2515.4126,DRG03,OUT049
2417,2522.121,FDG21,OUT013
2418,1449.1338,FDW03,OUT018
2419,2003.0326,NCI55,OUT046
2420,474.02945,DRC36,OUT019
2421,2054.8367,FDH22,OUT017
2422,2008.5005,FDV20,OUT045
2423,5312.8438,NCU41,OUT027
2424,2675.0142,FDN46,OUT027
2425,2587.5557,FDK50,OUT045
2426,3797.5227,NCA05,OUT027
2427,2689.2466,DRH01,OUT018
2428,2150.87,FDT08,OUT018
2429,3198.6208,FDM08,OUT018
2430,996.12396,FDZ07,OUT035
2431,915.37915,FDS22,OUT017
2432,3754.5671,FDV35,OUT027
2433,213.9543,FDI28,OUT010
2434,2693.5034,FDW58,OUT027
2435,3961.2593,FDT52,OUT045
2436,2607.445,FDY34,OUT046
2437,2635.7031,FDR10,OUT046
2438,2035.7384,FDK57,OUT017
2439,2751.4333,FDR02,OUT027
2440,3896.6187,FDX49,OUT046
2441,648.8479,FDQ20,OUT046
2442,4006.091,DRK23,OUT045
2443,3119.1194,NCW06,OUT046
2444,2529.1504,FDR31,OUT017
2445,2732.8975,NCE43,OUT013
2446,2223.8684,DRO59,OUT027
2447,3993.947,FDN09,OUT049
2448,2591.4436,FDR11,OUT046
2449,2569.0747,FDO57,OUT013
2450,3280.8147,NCX18,OUT017
2451,3641.5378,FDB05,OUT018
2452,799.1976,FDQ08,OUT018
2453,1553.0746,NCG43,OUT035
2454,1691.9764,FDJ56,OUT013
2455,7.601819,FDA13,OUT010
2456,1955.3832,FDO56,OUT017
2457,3529.833,FDB37,OUT018
2458,1312.6295,FDZ02,OUT018
2459,4049.214,FDQ24,OUT046
2460,1161.4276,FDM16,OUT013
2461,1639.0126,FDU35,OUT049
2462,2722.2441,FDT35,OUT035
2463,3908.82,NCX30,OUT049
2464,3270.3433,FDG04,OUT017
2465,1361.9333,FDI12,OUT035
2466,1027.3746,FDE35,OUT035
2467,2669.3423,NCP14,OUT027
2468,1686.4271,NCY53,OUT045
2469,954.3322,FDP49,OUT017
2470,693.33606,FDQ04,OUT017
2471,2981.9124,FDM39,OUT035
2472,389.57138,FDO58,OUT019
2473,1914.3687,FDC56,OUT017
2474,2738.1145,NCQ54,OUT046
2475,1093.2473,FDV10,OUT027
2476,624.5478,NCK17,OUT046
2477,1053.7579,NCF55,OUT027
2478,4124.072,FDV33,OUT013
2479,252.04893,NCH29,OUT019
2480,3310.3665,FDA37,OUT027
2481,1433.9258,FDH46,OUT018
2482,1771.0804,FDS25,OUT035
2483,2473.2651,FDH04,OUT027
2484,3167.117,FDX52,OUT046
2485,699.331,NCD42,OUT017
2486,2123.6177,FDW47,OUT017
2487,2583.0728,FDL25,OUT027
2488,280.0083,NCJ06,OUT010
2489,2928.4814,FDY09,OUT013
2490,602.18304,FDS40,OUT046
2491,3603.0854,FDH41,OUT017
2492,1409.8821,FDG38,OUT035
2493,4735.109,FDU03,OUT027
2494,2014.5907,FDV20,OUT046
2495,3057.392,DRB13,OUT045
2496,2026.6001,NCQ30,OUT013
2497,4032.9875,NCH06,OUT013
2498,1526.4482,FDU50,OUT018
2499,347.15103,NCO42,OUT019
2500,1111.9067,FDW09,OUT018
2501,1388.1476,FDH04,OUT013
2502,1583.9886,FDC21,OUT045
2503,690.02325,FDL21,OUT049
2504,233.89175,FDM46,OUT010
2505,125.64755,FDT22,OUT019
2506,3178.4106,FDB28,OUT035
2507,1217.2017,FDI12,OUT018
2508,2052.8013,FDA28,OUT045
2509,2082.4285,FDF59,OUT013
2510,3258.1265,FDM45,OUT027
2511,1331.6185,FDQ56,OUT017
2512,2529.311,FDR46,OUT049
2513,3574.0461,FDT01,OUT013
2514,2013.2107,FDD16,OUT027
2515,345.876,NCU30,OUT010
2516,274.4148,FDM40,OUT010
2517,1534.2904,FDI56,OUT035
2518,2042.7489,NCS30,OUT013
2519,1687.8147,FDU08,OUT017
2520,5330.9062,FDX51,OUT027
2521,3065.872,FDA43,OUT045
2522,10.736761,FDX59,OUT010
2523,1440.3497,FDC37,OUT018
2524,3519.5989,FDP58,OUT013
2525,2203.6384,NCY42,OUT035
2526,2806.0613,FDF21,OUT018
2527,1084.9474,FDU10,OUT027
2528,1784.723,DRL47,OUT018
2529,3345.1553,FDA58,OUT018
2530,3126.9265,FDJ22,OUT049
2531,2589.796,FDK50,OUT046
2532,1372.0417,FDO38,OUT035
2533,4019.487,DRF60,OUT035
2534,644.2107,NCZ42,OUT019
2535,1931.1395,FDD35,OUT049
2536,1482.7327,FDL25,OUT045
2537,870.4693,FDJ16,OUT013
2538,3928.862,DRK59,OUT049
2539,3875.8618,FDI50,OUT046
2540,1299.878,NCB19,OUT045
2541,993.6654,DRI37,OUT035
2542,3751.145,FDA14,OUT027
2543,3439.0786,FDC08,OUT018
2544,1843.232,FDS45,OUT046
2545,1196.1901,FDI21,OUT049
2546,2904.4397,DRJ47,OUT035
2547,5026.3643,DRE37,OUT027
2548,2317.2422,FDT55,OUT018
2549,3408.7744,NCG42,OUT027
2550,2871.9536,FDA31,OUT049
2551,3680.696,NCW42,OUT046
2552,3188.3901,FDF50,OUT017
2553,3187.5554,FDK56,OUT049
2554,658.1093,FDX10,OUT035
2555,4090.2412,NCK07,OUT027
2556,3810.5598,FDZ49,OUT017
2557,1676.3798,FDR33,OUT013
2558,1539.9805,FDO44,OUT018
2559,3089.8196,FDA20,OUT046
2560,2013.0425,NCL30,OUT045
2561,165.54836,FDI05,OUT019
2562,3329.592,FDQ12,OUT018
2563,1627.0658,FDH47,OUT017
2564,2827.2556,FDH34,OUT018
2565,2109.3115,FDF29,OUT046
2566,414.43353,FDG40,OUT018
2567,4314.562,NCE18,OUT017
2568,515.6698,FDP21,OUT010
2569,1282.9641,FDY50,OUT013
2570,2292.204,FDB36,OUT049
2571,2092.776,NCZ29,OUT049
2572,1645.8339,FDU20,OUT018
2573,1905.8854,FDO56,OUT013
2574,3166.4546,FDW31,OUT049
2575,1160.0151,DRH59,OUT013
2576,3281.46,NCB30,OUT017
2577,3313.6375,FDK43,OUT027
2578,3823.6626,FDW43,OUT045
2579,2265.625,NCL19,OUT017
2580,1635.9026,FDJ27,OUT046
2581,2699.435,FDC45,OUT046
2582,804.4025,FDY40,OUT035
2583,1575.451,NCM41,OUT035
2584,431.673,NCK18,OUT019
2585,2135.0405,FDP37,OUT049
2586,6104.885,FDA27,OUT027
2587,3926.719,NCX30,OUT035
2588,3970.4124,FDR09,OUT017
2589,4610.202,FDG08,OUT027
2590,2721.246,NCU30,OUT013
2591,1410.4694,FDB16,OUT017
2592,1198.6924,FDM16,OUT017
2593,1301.924,FDC48,OUT013
2594,3031.1533,NCF18,OUT046
2595,1147.5325,FDU46,OUT018
2596,3107.5364,FDH41,OUT018
2597,433.1297,NCN42,OUT010
2598,1298.7732,FDU49,OUT046
2599,2230.435,FDB20,OUT027
2600,255.51646,FDG50,OUT019
2601,1961.513,FDW20,OUT045
2602,1687.1738,NCO55,OUT049
2603,2483.0894,FDX48,OUT046
2604,2032.0386,FDU48,OUT046
2605,372.6379,FDR48,OUT019
2606,2044.1066,FDK27,OUT013
2607,2585.9758,FDT35,OUT013
2608,1708.2454,FDN12,OUT049
2609,13.160411,NCE31,OUT019
2610,727.6124,FDL21,OUT017
2611,1729.2932,FDV56,OUT017
2612,3651.388,FDR16,OUT017
2613,1687.9608,NCP41,OUT049
2614,1682.9796,FDJ27,OUT013
2615,2101.4385,FDA07,OUT017
2616,1416.2303,FDK55,OUT049
2617,3823.3105,FDM33,OUT049
2618,3052.4648,FDY46,OUT046
2619,1879.5658,FDD36,OUT046
2620,2675.0142,FDB12,OUT027
2621,343.11664,FDF28,OUT019
2622,433.18378,NCE07,OUT019
2623,4039.743,FDW50,OUT027
2624,4040.296,NCW18,OUT017
2625,252.78252,NCJ17,OUT019
2626,274.21967,DRZ24,OUT010
2627,2004.8402,FDS07,OUT035
2628,202.03131,NCW05,OUT010
2629,1115.9766,FDZ22,OUT018
2630,1879.5658,FDK02,OUT046
2631,5332.035,FDZ45,OUT027
2632,1388.8274,FDL25,OUT046
2633,2705.055,FDS08,OUT045
2634,6266.5015,NCZ42,OUT027
2635,1595.6982,FDX57,OUT035
2636,3127.4377,FDF21,OUT046
2637,1322.7754,FDJ56,OUT018
2638,653.93726,FDX10,OUT013
2639,2482.0876,DRG48,OUT035
2640,2664.6255,DRN37,OUT046
2641,423.45505,NCY41,OUT018
2642,1606.3082,FDN28,OUT045
2643,2893.596,FDE34,OUT045
2644,2641.196,FDR10,OUT045
2645,1500.2996,FDC32,OUT017
2646,2689.782,DRG13,OUT046
2647,1577.6947,FDP59,OUT049
2648,364.76025,NCT53,OUT010
2649,6118.465,FDL57,OUT027
2650,556.1949,FDN32,OUT010
2651,3430.8638,FDK09,OUT018
2652,384.42722,FDA52,OUT010
2653,3118.9119,FDC57,OUT049
2654,4003.5269,FDI09,OUT035
2655,3037.5793,NCB07,OUT046
2656,1667.379,FDP26,OUT035
2657,3051.7078,FDP40,OUT027
2658,2496.1794,FDL15,OUT013
2659,1730.571,FDV07,OUT046
2660,1104.2147,FDS03,OUT017
2661,3144.988,FDE50,OUT049
2662,1175.8885,FDQ15,OUT017
2663,372.93607,FDQ33,OUT010
2664,886.69354,FDT22,OUT013
2665,1973.3201,DRO35,OUT035
2666,4121.904,FDJ41,OUT049
2667,1841.692,FDQ27,OUT035
2668,1857.5931,FDC26,OUT017
2669,3396.6038,NCF43,OUT027
2670,2562.7139,NCR50,OUT035
2671,1746.0369,FDE39,OUT018
2672,1088.2806,FDN49,OUT027
2673,1677.4832,DRG11,OUT035
2674,1900.426,NCA18,OUT049
2675,2459.3516,FDM36,OUT018
2676,1332.9092,FDW32,OUT017
2677,250.1385,NCQ18,OUT010
2678,2124.5063,FDX14,OUT027
2679,2470.2583,FDD46,OUT017
2680,601.28845,FDI34,OUT019
2681,1364.4413,NCJ17,OUT035
2682,4115.377,FDB52,OUT035
2683,2122.4834,FDV55,OUT018
2684,3058.9734,FDC57,OUT046
2685,1900.1383,FDB29,OUT046
2686,1737.0326,NCO43,OUT035
2687,797.72003,FDG44,OUT045
2688,1965.4292,FDJ34,OUT045
2689,1343.6987,FDH40,OUT049
2690,3023.1094,NCD07,OUT027
2691,804.48376,FDB41,OUT017
2692,1379.9447,FDH47,OUT018
2693,3524.2686,DRK37,OUT035
2694,469.0628,FDM25,OUT019
2695,3181.3262,NCX06,OUT045
2696,2171.0034,NCS05,OUT017
2697,2090.422,FDS39,OUT045
2698,5853.9688,FDC47,OUT027
2699,2960.0466,FDG20,OUT013
2700,1712.1178,DRL23,OUT017
2701,2651.596,FDY33,OUT013
2702,3844.414,NCH18,OUT045
2703,2548.0786,FDX47,OUT035
2704,2619.4858,NCB06,OUT045
2705,852.3929,FDP36,OUT049
2706,2537.195,FDW44,OUT018
2707,2804.8735,NCU41,OUT018
2708,1485.1938,NCS17,OUT046
2709,2470.2583,FDD46,OUT035
2710,3131.711,FDE45,OUT017
2711,4003.5269,FDI09,OUT017
2712,484.90848,NCJ54,OUT010
2713,2570.8926,NCA29,OUT018
2714,3279.6787,NCN41,OUT027
2715,2711.0352,FDY34,OUT035
2716,1985.5531,NCG55,OUT035
2717,647.5769,DRM49,OUT046
2718,1830.3585,NCB42,OUT049
2719,1829.8699,FDE58,OUT045
2720,784.25116,DRJ25,OUT013
2721,247.88278,FDS47,OUT010
2722,3230.0518,FDY21,OUT049
2723,1803.232,NCI54,OUT013
2724,2594.849,FDO24,OUT017
2725,2766.1938,FDY43,OUT035
2726,1487.1514,FDF35,OUT018
2727,98.05788,NCP29,OUT019
2728,2682.407,FDN28,OUT027
2729,625.7115,FDJ50,OUT018
2730,3751.145,FDQ14,OUT027
2731,1732.8506,FDC37,OUT035
2732,1854.5482,FDN08,OUT046
2733,2265.625,FDD04,OUT035
2734,3357.2725,FDW34,OUT018
2735,1154.456,FDP04,OUT017
2736,3237.9656,NCG07,OUT017
2737,2880.6387,NCN14,OUT018
2738,850.895,FDJ16,OUT045
2739,1594.3728,NCM42,OUT045
2740,746.2665,NCF19,OUT046
2741,2983.6765,FDY21,OUT018
2742,1976.0347,FDY19,OUT035
2743,2464.609,FDV09,OUT045
2744,2176.8093,FDA28,OUT013
2745,1887.598,FDC38,OUT018
2746,3842.0935,FDL28,OUT045
2747,3541.9294,NCH43,OUT049
2748,697.98035,NCN53,OUT045
2749,1648.2031,NCW05,OUT017
2750,2824.065,NCO30,OUT018
2751,13.160411,FDT04,OUT019
2752,2797.8518,FDB27,OUT018
2753,2740.59,NCK07,OUT013
2754,770.0005,NCA53,OUT013
2755,2316.8965,FDB33,OUT018
2756,1304.1736,FDU37,OUT017
2757,1968.5693,FDR13,OUT035
2758,3082.8052,FDE45,OUT049
2759,3202.4639,FDV37,OUT017
2760,252.04893,FDX44,OUT019
2761,4265.3545,NCL06,OUT017
2762,3138.0928,FDJ28,OUT045
2763,3571.2292,FDX55,OUT049
2764,432.65182,NCK17,OUT018
2765,1027.3746,FDH52,OUT035
2766,2669.3423,FDN13,OUT027
2767,2646.48,FDK44,OUT018
2768,1271.9418,FDU16,OUT046
2769,996.12396,FDZ07,OUT017
2770,4043.165,NCN06,OUT027
2771,253.16159,FDH02,OUT010
2772,3906.6636,NCW18,OUT045
2773,2132.8774,FDH57,OUT013
2774,2400.1792,FDV35,OUT045
2775,2492.4165,NCU29,OUT013
2776,857.4884,NCP02,OUT046
2777,2669.1655,FDN44,OUT013
2778,452.20038,FDX03,OUT018
2779,379.93808,FDR11,OUT010
2780,3076.0325,FDA36,OUT046
2781,5559.067,FDP58,OUT027
2782,1503.4354,FDH31,OUT045
2783,3240.8079,FDH34,OUT035
2784,3720.096,FDS13,OUT035
2785,3246.084,FDT01,OUT018
2786,2941.3433,FDY09,OUT049
2787,6104.885,FDV33,OUT027
2788,327.79874,NCW29,OUT010
2789,1600.4142,NCN17,OUT045
2790,1854.6061,FDX01,OUT046
2791,3260.4155,FDL03,OUT049
2792,935.4664,DRL59,OUT049
2793,6080.968,DRM11,OUT027
2794,3169.0425,FDA43,OUT049
2795,371.01883,FDZ56,OUT010
2796,1188.0444,FDI44,OUT018
2797,1308.648,FDB50,OUT013
2798,25.520927,FDU15,OUT019
2799,168.73035,NCJ19,OUT019
2800,1929.7406,FDD48,OUT013
2801,3869.2473,NCW42,OUT035
2802,2964.0132,FDL24,OUT017
2803,3215.4414,NCB30,OUT013
2804,2706.85,FDK25,OUT013
2805,3014.0916,FDW28,OUT049
2806,2866.7087,FDD47,OUT017
2807,252.78252,FDK16,OUT019
2808,1456.6415,FDW37,OUT046
2809,3844.7874,FDA48,OUT035
2810,2561.7915,FDA14,OUT017
2811,1679.5406,FDV15,OUT013
2812,3837.0972,FDN22,OUT049
2813,613.1132,NCD55,OUT045
2814,2748.3354,FDY43,OUT013
2815,1288.3434,NCU05,OUT017
2816,2521.323,FDF10,OUT035
2817,2838.4907,FDR39,OUT018
2818,650.0264,FDG40,OUT013
2819,343.11664,FDZ28,OUT019
2820,1469.7272,FDE02,OUT045
2821,2685.329,FDU60,OUT049
2822,4085.2332,FDM21,OUT013
2823,346.53696,FDV52,OUT019
2824,3195.6047,NCW06,OUT013
2825,3820.684,FDX36,OUT035
2826,4311.9214,FDT35,OUT027
2827,387.1849,NCL19,OUT010
2828,2626.3384,NCD31,OUT046
2829,327.01038,FDE53,OUT019
2830,320.23624,FDW58,OUT019
2831,3020.1243,DRF48,OUT046
2832,2866.7087,FDW57,OUT035
2833,1675.9723,DRH13,OUT017
2834,2743.486,FDT33,OUT013
2835,5850.5464,DRK47,OUT027
2836,352.00067,FDY22,OUT010
2837,564.8946,FDC35,OUT019
2838,4017.7642,FDO03,OUT013
2839,1257.614,FDF24,OUT045
2840,2765.6465,FDF56,OUT018
2841,878.3049,FDD28,OUT013
2842,3385.0261,FDG53,OUT027
2843,280.41602,FDO27,OUT019
2844,2564.6418,NCF54,OUT018
2845,1774.2195,FDC20,OUT027
2846,646.60724,FDU10,OUT046
2847,2361.9592,DRA24,OUT018
2848,356.69614,FDA02,OUT010
2849,937.1251,FDG10,OUT017
2850,456.08755,FDW39,OUT010
2851,100.79181,FDP04,OUT019
2852,3195.6047,NCM55,OUT013
2853,4472.703,FDG47,OUT045
2854,3206.9956,NCU41,OUT017
2855,872.2049,NCK31,OUT017
2856,1594.427,FDZ46,OUT045
2857,3732.791,FDU13,OUT027
2858,740.1763,NCF19,OUT045
2859,2901.0156,NCJ43,OUT013
2860,2418.2092,NCJ05,OUT045
2861,3315.1958,FDS04,OUT027
2862,271.42514,FDX28,OUT010
2863,1205.6843,FDB41,OUT027
2864,2097.9104,FDG53,OUT046
2865,356.65588,FDL15,OUT010
2866,1010.9343,FDQ08,OUT049
2867,1536.8871,DRN36,OUT013
2868,4174.0815,FDI46,OUT013
2869,5564.033,FDG16,OUT027
2870,997.05707,FDV32,OUT013
2871,313.2921,FDF44,OUT010
2872,698.82263,FDK04,OUT018
2873,3329.5552,NCA41,OUT013
2874,682.5175,FDD51,OUT017
2875,3105.4001,NCZ53,OUT045
2876,3765.2056,FDP01,OUT027
2877,3032.964,FDY25,OUT049
2878,2727.6267,FDB17,OUT018
2879,1649.3394,NCV54,OUT018
2880,1129.8467,FDJ32,OUT017
2881,2067.3286,FDA37,OUT049
2882,2772.6714,FDG35,OUT035
2883,2906.3047,NCM05,OUT018
2884,3460.3018,FDG45,OUT046
2885,682.8265,FDH28,OUT013
2886,4240.8384,NCE18,OUT049
2887,1821.9603,FDH38,OUT045
2888,3182.6235,FDR56,OUT013
2889,2597.7463,FDH17,OUT027
2890,3673.2314,FDD39,OUT049
2891,821.463,FDB41,OUT049
2892,3718.5254,NCR53,OUT046
2893,953.3688,FDX46,OUT017
2894,696.58344,FDV28,OUT049
2895,2235.0337,FDA08,OUT018
2896,686.99854,FDH45,OUT017
2897,301.76324,NCS38,OUT010
2898,520.57837,FDD40,OUT010
2899,2537.9958,DRM59,OUT035
2900,2549.3276,NCJ43,OUT018
2901,793.4284,NCN29,OUT013
2902,3084.385,NCC19,OUT045
2903,3207.9688,FDR56,OUT035
2904,3938.312,FDZ43,OUT049
2905,121.092445,FDJ32,OUT010
2906,1601.8207,DRH03,OUT017
2907,2698.9512,NCZ54,OUT035
2908,2491.765,FDE26,OUT017
2909,1039.6515,FDS03,OUT045
2910,308.67633,DRZ24,OUT019
2911,5587.0547,FDO48,OUT027
2912,2950.2197,FDW39,OUT049
2913,1045.6854,NCK05,OUT049
2914,4269.862,NCK30,OUT017
2915,3348.3323,FDT27,OUT018
2916,401.10233,FDS08,OUT019
2917,915.2296,NCJ19,OUT049
2918,615.50775,FDC58,OUT045
2919,3203.9934,DRE37,OUT013
2920,2486.1992,FDW02,OUT035
2921,438.7115,FDJ02,OUT010
2922,2782.4697,FDX09,OUT045
2923,524.3414,FDT31,OUT010
2924,3029.3904,FDI24,OUT049
2925,2861.6042,FDY09,OUT045
2926,605.2304,FDV28,OUT045
2927,3194.0522,DRM47,OUT049
2928,539.9593,FDT52,OUT019
2929,563.9075,FDI48,OUT018
2930,4332.426,FDY55,OUT017
2931,2086.4487,FDU48,OUT013
2932,858.5911,FDN25,OUT045
2933,2081.9202,FDP20,OUT049
2934,3266.264,FDJ15,OUT013
2935,1892.5647,FDD04,OUT018
2936,3821.102,FDY58,OUT045
2937,2849.6057,FDR37,OUT018
2938,2108.7698,FDF44,OUT013
2939,1327.9281,FDD32,OUT045
2940,2494.5713,FDR57,OUT017
2941,1751.0443,DRG39,OUT027
2942,2669.2922,FDX15,OUT017
2943,2559.9739,DRN37,OUT045
2944,3532.9766,FDW40,OUT027
2945,1576.9042,FDB32,OUT049
2946,1844.8647,FDM40,OUT018
2947,3264.536,FDE39,OUT027
2948,1367.0564,DRH49,OUT017
2949,804.25714,FDT46,OUT049
2950,4222.7075,NCF06,OUT035
2951,3191.4722,FDP07,OUT017
2952,4007.2175,FDC04,OUT013
2953,1718.2466,FDZ32,OUT017
2954,2601.3286,FDD50,OUT045
2955,3273.7988,FDU56,OUT017
2956,1169.7335,FDV34,OUT017
2957,642.30853,NCY41,OUT013
2958,2596.038,NCK18,OUT046
2959,893.4028,DRH25,OUT049
2960,3929.0972,FDT57,OUT046
2961,1431.7863,FDV56,OUT018
2962,1501.6904,FDV12,OUT045
2963,1361.9333,FDN52,OUT017
2964,851.87726,FDX38,OUT035
2965,1805.6007,FDE47,OUT018
2966,3529.054,NCO07,OUT013
2967,3813.221,FDV09,OUT027
2968,544.6996,FDZ23,OUT019
2969,1241.9174,DRH51,OUT018
2970,2769.0823,NCY54,OUT045
2971,3965.963,DRG49,OUT013
2972,3187.5554,NCC19,OUT049
2973,3985.075,NCV53,OUT045
2974,354.698,FDZ47,OUT019
2975,1622.7117,NCO26,OUT018
2976,925.0074,NCP02,OUT045
2977,3394.1367,NCW30,OUT018
2978,3872.6516,NCN55,OUT046
2979,200.82681,FDB20,OUT010
2980,2529.5696,DRL11,OUT013
2981,3229.6892,DRD60,OUT045
2982,270.34702,FDW14,OUT010
2983,59.654232,FDL27,OUT010
2984,718.1926,FDU09,OUT018
2985,2013.2107,DRH36,OUT027
2986,3754.5671,FDP34,OUT027
2987,3020.4614,FDE04,OUT017
2988,3390.5867,FDZ57,OUT027
2989,298.86212,FDF02,OUT010
2990,3961.2593,FDG28,OUT045
2991,603.6449,NCI31,OUT046
2992,807.44653,FDT43,OUT013
2993,2014.968,FDU20,OUT046
2994,686.3317,FDD53,OUT013
2995,2463.4446,FDW15,OUT045
2996,2565.761,NCT53,OUT045
2997,3047.106,NCG55,OUT027
2998,1975.1854,FDD48,OUT035
2999,3845.731,FDG47,OUT049
3000,1134.7113,FDI21,OUT017
3001,3945.0234,FDT27,OUT017
3002,1940.1083,DRO35,OUT013
3003,4131.1333,FDD33,OUT017
3004,4055.1814,FDC04,OUT035
3005,2646.7886,FDY34,OUT013
3006,2098.0195,DRJ49,OUT049
3007,2507.489,FDE05,OUT049
3008,3667.7292,FDU31,OUT017
3009,5215.009,NCN19,OUT027
3010,5170.194,FDK56,OUT027
3011,1708.1224,FDK58,OUT017
3012,1726.9327,NCJ42,OUT035
3013,5407.203,FDZ34,OUT027
3014,2712.1301,FDA52,OUT018
3015,862.0806,NCR29,OUT013
3016,3931.3782,FDT48,OUT035
3017,564.5313,DRJ51,OUT019
3018,2963.246,NCS54,OUT046
3019,2480.996,FDV01,OUT035
3020,4110.8896,DRG51,OUT027
3021,2160.0752,NCG42,OUT013
3022,1926.72,FDA51,OUT049
3023,403.4353,FDV19,OUT010
3024,3151.6584,NCT18,OUT045
3025,3102.5579,NCS41,OUT045
3026,3938.1685,FDO03,OUT046
3027,123.27715,FDL12,OUT010
3028,349.61124,FDY37,OUT010
3029,1556.4948,FDI58,OUT049
3030,2128.4053,FDT28,OUT018
3031,315.9454,NCC42,OUT010
3032,2068.9268,FDO01,OUT017
3033,2534.9604,FDJ02,OUT013
3034,450.70032,FDQ04,OUT018
3035,2098.443,DRL47,OUT013
3036,1718.2466,FDZ32,OUT035
3037,3579.4998,FDC35,OUT035
3038,1094.286,FDX14,OUT045
