,Item_Outlet_Sales,Item_Identifier,Outlet_Identifier
2293,1006.1232,FDF58,OUT013
2294,1129.6697,FDZ04,OUT035
2295,361.87613,FDE26,OUT019
2296,2495.6606,FDS60,OUT017
2297,2510.17,FDV58,OUT017
2298,768.8538,FDM04,OUT045
2299,2519.4004,FDE08,OUT035
2300,3115.8313,NCB43,OUT049
2301,371.59766,FDU11,OUT010
2302,505.14917,FDF22,OUT019
2303,2187.2441,FDE24,OUT013
2304,2064.7773,DRJ49,OUT046
2305,4185.147,NCQ53,OUT035
2306,655.3943,NCL41,OUT013
2307,1848.5524,FDR22,OUT013
2308,1539.1594,FDH04,OUT035
2309,633.3246,DRH15,OUT045
2310,840.1714,FDY40,OUT049
2311,1534.1384,NCI17,OUT035
2312,2833.9365,NCC18,OUT013
2313,5487.789,FDY28,OUT027
2314,2699.9211,FDB45,OUT027
2315,1783.2627,NCL30,OUT018
2316,3464.8772,FDM10,OUT017
2317,3295.1155,FDH22,OUT027
2318,3252.1272,NCZ53,OUT017
2319,3667.791,NCI18,OUT013
2320,3410.3157,FDH14,OUT027
2321,1076.3916,FDR36,OUT027
2322,2433.6624,FDW01,OUT045
2323,3035.282,FDK02,OUT027
2324,2170.3416,FDJ02,OUT018
2325,4289.609,FDU55,OUT013
2326,2306.6223,NCV18,OUT027
2327,1828.2875,FDH14,OUT018
2328,1363.2643,FDZ37,OUT045
2329,3927.957,FDX49,OUT049
2330,1627.4049,NCD43,OUT046
2331,993.8384,FDZ07,OUT013
2332,2154.9678,FDK43,OUT035
2333,3235.6746,FDR32,OUT018
2334,2460.5498,FDT39,OUT013
2335,2065.1,NCV54,OUT017
2336,391.76007,FDF38,OUT018
2337,3039.6965,FDV60,OUT046
2338,3841.882,FDH44,OUT027
2339,952.5632,FDS21,OUT046
2340,598.15314,NCL41,OUT045
2341,1514.3434,FDM46,OUT017
2342,687.0998,FDU27,OUT045
2343,3986.0625,NCJ54,OUT017
2344,2352.2842,DRG51,OUT018
2345,421.62964,NCA29,OUT019
2346,3067.3057,FDR47,OUT045
2347,3416.959,NCL19,OUT027
2348,1204.6929,DRG01,OUT049
2349,878.7375,FDG10,OUT046
2350,2505.3677,NCV05,OUT049
2351,559.7102,NCH18,OUT019
2352,1193.9489,FDV14,OUT018
2353,3277.6577,DRJ23,OUT035
2354,3101.4233,DRJ11,OUT046
2355,3197.8198,FDZ03,OUT017
2356,92.42148,FDI27,OUT010
2357,1197.5088,FDJ14,OUT018
2358,2074.3147,FDU32,OUT017
2359,4652.3716,FDD47,OUT027
2360,3415.0906,DRF36,OUT035
2361,3948.8909,FDM21,OUT046
2362,463.62088,FDV10,OUT018
2363,2818.5537,FDH60,OUT018
2364,341.77878,FDX47,OUT010
2365,491.82614,FDT19,OUT019
2366,4082.077,FDO11,OUT045
2367,3825.7861,FDH24,OUT027
2368,1460.5717,FDL02,OUT018
2369,2901.777,FDB02,OUT049
2370,3092.2087,FDA43,OUT046
2371,736.4504,FDG52,OUT045
2372,3177.5698,DRC12,OUT013
2373,1863.2201,FDY37,OUT018
2374,2126.5403,NCU18,OUT045
2375,989.30725,FDU09,OUT035
2376,1370.1344,DRJ25,OUT027
2377,1516.0989,DRE12,OUT018
2378,2111.2732,DRL47,OUT017
2379,1482.1952,DRK01,OUT046
2380,532.3088,FDC22,OUT019
2381,864.5882,FDG44,OUT013
2382,2149.9463,FDW04,OUT035
2383,3886.1511,FDK09,OUT049
2384,2150.8157,NCN43,OUT035
2385,3240.6584,FDG04,OUT049
2386,265.9735,FDH32,OUT010
2387,2574.7402,DRI47,OUT017
2388,1190.1024,DRE15,OUT013
2389,1147.9799,FDY11,OUT035
2390,693.7442,FDO60,OUT049
2391,456.07706,FDQ20,OUT018
2392,4091.9858,FDO57,OUT027
2393,402.91208,FDT14,OUT019
2394,693.7442,FDA57,OUT049
2395,730.3143,DRN35,OUT017
2396,763.3148,FDJ03,OUT046
2397,1669.3877,FDX28,OUT017
2398,1352.7615,DRE25,OUT045
2399,3800.7783,FDR09,OUT046
2400,3866.9502,FDB23,OUT035
2401,2585.958,FDO08,OUT045
2402,1694.0925,FDQ23,OUT049
2403,2099.5276,FDW04,OUT013
2404,493.87094,DRK13,OUT010
2405,3393.7527,NCL17,OUT027
2406,3197.0247,FDY21,OUT035
2407,5178.0586,FDJ38,OUT027
2408,405.05038,FDA37,OUT019
2409,680.72626,FDV43,OUT013
2410,1462.6869,FDL36,OUT046
2411,623.4851,FDD53,OUT045
2412,426.57645,FDZ19,OUT010
2413,2007.4408,FDV21,OUT045
2414,2578.467,NCL54,OUT018
2415,3848.3516,DRI47,OUT027
2416,2508.9568,DRG03,OUT049
2417,2518.4167,FDG21,OUT013
2418,1450.2533,FDW03,OUT018
2419,2008.5834,NCI55,OUT046
2420,491.82614,DRC36,OUT019
2421,2073.284,FDH22,OUT017
2422,2018.3591,FDV20,OUT045
2423,5292.7583,NCU41,OUT027
2424,2691.082,FDN46,OUT027
2425,2605.6145,FDK50,OUT045
2426,3834.3381,NCA05,OUT027
2427,2655.9983,DRH01,OUT018
2428,2130.5718,FDT08,OUT018
2429,3216.5723,FDM08,OUT018
2430,996.1436,FDZ07,OUT035
2431,920.8694,FDS22,OUT017
2432,3791.6606,FDV35,OUT027
2433,245.09042,FDI28,OUT010
2434,2699.9211,FDW58,OUT027
2435,3895.55,FDT52,OUT045
2436,2628.267,FDY34,OUT046
2437,2656.881,FDR10,OUT046
2438,2004.8113,FDK57,OUT017
2439,2724.7363,FDR02,OUT027
2440,3871.9832,FDX49,OUT046
2441,650.18994,FDQ20,OUT046
2442,4024.038,DRK23,OUT045
2443,3125.4534,NCW06,OUT046
2444,2516.1194,FDR31,OUT017
2445,2752.6099,NCE43,OUT013
2446,2226.0005,DRO59,OUT027
2447,3998.3723,FDN09,OUT049
2448,2622.144,FDR11,OUT046
2449,2597.5483,FDO57,OUT013
2450,3278.9226,NCX18,OUT017
2451,3541.423,FDB05,OUT018
2452,815.8055,FDQ08,OUT018
2453,1556.6946,NCG43,OUT035
2454,1625.7782,FDJ56,OUT013
2455,22.175718,FDA13,OUT010
2456,1947.6603,FDO56,OUT017
2457,3583.413,FDB37,OUT018
2458,1319.1635,FDZ02,OUT018
2459,4056.0327,FDQ24,OUT046
2460,1125.6127,FDM16,OUT013
2461,1617.2074,FDU35,OUT049
2462,2725.7976,FDT35,OUT035
2463,4005.7698,NCX30,OUT049
2464,3278.9226,FDG04,OUT017
2465,1367.7135,FDI12,OUT035
2466,1027.44,FDE35,OUT035
2467,2683.538,NCP14,OUT027
2468,1763.9219,NCY53,OUT045
2469,984.85693,FDP49,OUT017
2470,701.982,FDQ04,OUT017
2471,3000.491,FDM39,OUT035
2472,391.61163,FDO58,OUT019
2473,1902.0677,FDC56,OUT017
2474,2753.6624,NCQ54,OUT046
2475,1068.3779,FDV10,OUT027
2476,617.49817,NCK17,OUT046
2477,1038.2673,NCF55,OUT027
2478,4189.4043,FDV33,OUT013
2479,280.564,NCH29,OUT019
2480,3302.6594,FDA37,OUT027
2481,1447.4944,FDH46,OUT018
2482,1840.2372,FDS25,OUT035
2483,2490.1484,FDH04,OUT027
2484,3170.1934,FDX52,OUT046
2485,718.78986,NCD42,OUT017
2486,2136.6284,FDW47,OUT017
2487,2595.255,FDL25,OUT027
2488,355.42242,NCJ06,OUT010
2489,2911.9155,FDY09,OUT013
2490,613.33356,FDS40,OUT046
2491,3521.4993,FDH41,OUT017
2492,1416.7766,FDG38,OUT035
2493,4771.5137,FDU03,OUT027
2494,2030.7742,FDV20,OUT046
2495,3089.4841,DRB13,OUT045
2496,2021.5979,NCQ30,OUT013
2497,3918.2583,NCH06,OUT013
2498,1596.6085,FDU50,OUT018
2499,334.77383,NCO42,OUT019
2500,1109.9407,FDW09,OUT018
2501,1391.2301,FDH04,OUT013
2502,1633.3857,FDC21,OUT045
2503,690.6665,FDL21,OUT049
2504,236.99149,FDM46,OUT010
2505,110.282166,FDT22,OUT019
2506,3157.2024,FDB28,OUT035
2507,1248.1937,FDI12,OUT018
2508,2064.1538,FDA28,OUT045
2509,2101.3896,FDF59,OUT013
2510,3205.5288,FDM45,OUT027
2511,1382.2278,FDQ56,OUT017
2512,2525.4634,FDR46,OUT049
2513,3458.502,FDT01,OUT013
2514,2126.908,FDD16,OUT027
2515,365.34116,NCU30,OUT010
2516,230.22566,FDM40,OUT010
2517,1514.3434,FDI56,OUT035
2518,2058.9082,NCS30,OUT013
2519,1679.0908,FDU08,OUT017
2520,5313.646,FDX51,OUT027
2521,3079.7937,FDA43,OUT045
2522,12.988549,FDX59,OUT010
2523,1411.222,FDC37,OUT018
2524,3534.5752,FDP58,OUT013
2525,2218.0112,NCY42,OUT035
2526,2821.682,FDF21,OUT018
2527,1068.3779,FDU10,OUT027
2528,1763.8701,DRL47,OUT018
2529,3365.2864,FDA58,OUT018
2530,3115.8313,FDJ22,OUT049
2531,2618.0295,FDK50,OUT046
2532,1369.0673,FDO38,OUT035
2533,4032.726,DRF60,OUT035
2534,659.8451,NCZ42,OUT019
2535,1921.6687,FDD35,OUT049
2536,1459.9843,FDL25,OUT045
2537,925.9449,FDJ16,OUT013
2538,3894.2283,DRK59,OUT049
2539,3896.9082,FDI50,OUT046
2540,1302.5603,NCB19,OUT045
2541,982.3187,DRI37,OUT035
2542,3825.1453,FDA14,OUT027
2543,3478.4338,FDC08,OUT018
2544,1790.2283,FDS45,OUT046
2545,1171.5092,FDI21,OUT049
2546,2907.8247,DRJ47,OUT035
2547,5069.858,DRE37,OUT027
2548,2334.558,FDT55,OUT018
2549,3363.6465,NCG42,OUT027
2550,2868.6143,FDA31,OUT049
2551,3661.4023,NCW42,OUT046
2552,3197.716,FDF50,OUT017
2553,3183.7937,FDK56,OUT049
2554,677.445,FDX10,OUT035
2555,4101.006,NCK07,OUT027
2556,3790.6714,FDZ49,OUT017
2557,1679.5021,FDR33,OUT013
2558,1587.5575,FDO44,OUT018
2559,3105.8738,FDA20,OUT046
2560,2017.5713,NCL30,OUT045
2561,209.59917,FDI05,OUT019
2562,3324.7212,FDQ12,OUT018
2563,1622.1277,FDH47,OUT017
2564,2849.1418,FDH34,OUT018
2565,2105.3804,FDF29,OUT046
2566,416.45544,FDG40,OUT018
2567,4236.236,NCE18,OUT017
2568,507.15753,FDP21,OUT010
2569,1341.5288,FDY50,OUT013
2570,2223.894,FDB36,OUT049
2571,2115.9797,NCZ29,OUT049
2572,1640.629,FDU20,OUT018
2573,1897.2413,FDO56,OUT013
2574,3163.4373,FDW31,OUT049
2575,1192.7063,DRH59,OUT013
2576,3256.6953,NCB30,OUT017
2577,3304.3083,FDK43,OUT027
2578,3819.2961,FDW43,OUT045
2579,2267.6182,NCL19,OUT017
2580,1653.2885,FDJ27,OUT046
2581,2720.8276,FDC45,OUT046
2582,806.0537,FDY40,OUT035
2583,1572.7422,NCM41,OUT035
2584,414.81796,NCK18,OUT019
2585,2130.604,FDP37,OUT049
2586,6084.0864,FDA27,OUT027
2587,3954.4407,NCX30,OUT035
2588,4017.3914,FDR09,OUT017
2589,4652.3716,FDG08,OUT027
2590,2729.8616,NCU30,OUT013
2591,1420.4319,FDB16,OUT017
2592,1184.9946,FDM16,OUT017
2593,1277.8846,FDC48,OUT013
2594,3025.3997,NCF18,OUT046
2595,1189.4473,FDU46,OUT018
2596,3010.5447,FDH41,OUT018
2597,410.1752,NCN42,OUT010
2598,1323.9054,FDU49,OUT046
2599,2226.0005,FDB20,OUT027
2600,235.89133,FDG50,OUT019
2601,1948.8018,FDW20,OUT045
2602,1685.2118,NCO55,OUT049
2603,2459.3188,FDX48,OUT046
2604,2030.949,FDU48,OUT046
2605,373.52838,FDR48,OUT019
2606,2058.2795,FDK27,OUT013
2607,2606.5466,FDT35,OUT013
2608,1685.2118,FDN12,OUT049
2609,26.962843,NCE31,OUT019
2610,729.95734,FDL21,OUT017
2611,1730.0074,FDV56,OUT017
2612,3603.0718,FDR16,OUT017
2613,1701.5947,NCP41,OUT049
2614,1694.6716,FDJ27,OUT013
2615,2129.2659,FDA07,OUT017
2616,1409.9575,FDK55,OUT049
2617,3798.2874,FDM33,OUT049
2618,3042.48,FDY46,OUT046
2619,1872.8029,FDD36,OUT046
2620,2691.082,FDB12,OUT027
2621,405.05038,FDF28,OUT019
2622,421.81482,NCE07,OUT019
2623,4091.9858,FDW50,OUT027
2624,4042.1997,NCW18,OUT017
2625,274.8586,NCJ17,OUT019
2626,354.29248,DRZ24,OUT010
2627,1978.2594,FDS07,OUT035
2628,204.01286,NCW05,OUT010
2629,1187.9252,FDZ22,OUT018
2630,1872.8029,FDK02,OUT046
2631,5325.5933,FDZ45,OUT027
2632,1374.8889,FDL25,OUT046
2633,2738.3943,FDS08,OUT045
2634,6361.576,NCZ42,OUT027
2635,1609.6902,FDX57,OUT035
2636,3130.4292,FDF21,OUT046
2637,1322.485,FDJ56,OUT018
2638,680.6403,FDX10,OUT013
2639,2462.5347,DRG48,OUT035
2640,2680.291,DRN37,OUT046
2641,429.8,NCY41,OUT018
2642,1598.0715,FDN28,OUT045
2643,2886.767,FDE34,OUT045
2644,2644.466,FDR10,OUT045
2645,1499.5701,FDC32,OUT017
2646,2654.1157,DRG13,OUT046
2647,1594.6562,FDP59,OUT049
2648,350.46747,NCT53,OUT010
2649,6114.506,FDL57,OUT027
2650,570.3602,FDN32,OUT010
2651,3485.1646,FDK09,OUT018
2652,399.19543,FDA52,OUT010
2653,3103.8843,FDC57,OUT049
2654,3942.577,FDI09,OUT035
2655,3025.247,NCB07,OUT046
2656,1673.989,FDP26,OUT035
2657,3047.6094,FDP40,OUT027
2658,2481.7363,FDL15,OUT013
2659,1792.8582,FDV07,OUT046
2660,1085.0568,FDS03,OUT017
2661,3136.719,FDE50,OUT049
2662,1240.4927,FDQ15,OUT017
2663,358.9379,FDQ33,OUT010
2664,940.5012,FDT22,OUT013
2665,1975.4941,DRO35,OUT035
2666,4154.094,FDJ41,OUT049
2667,1808.2137,FDQ27,OUT035
2668,1888.7833,FDC26,OUT017
2669,3416.959,NCF43,OUT027
2670,2537.9636,NCR50,OUT035
2671,1703.5035,FDE39,OUT018
2672,1076.3916,FDN49,OUT027
2673,1669.3877,DRG11,OUT035
2674,1895.2692,NCA18,OUT049
2675,2461.2717,FDM36,OUT018
2676,1365.2324,FDW32,OUT017
2677,265.9735,NCQ18,OUT010
2678,2126.908,FDX14,OUT027
2679,2459.9893,FDD46,OUT017
2680,609.355,FDI34,OUT019
2681,1371.3688,NCJ17,OUT035
2682,4156.889,FDB52,OUT035
2683,2115.4492,FDV55,OUT018
2684,3047.9104,FDC57,OUT046
2685,1887.3759,FDB29,OUT046
2686,1744.2391,NCO43,OUT035
2687,799.3334,FDG44,OUT045
2688,1982.7211,FDJ34,OUT045
2689,1373.6293,FDH40,OUT049
2690,3026.4478,NCD07,OUT027
2691,802.4468,FDB41,OUT017
2692,1374.8717,FDH47,OUT018
2693,3485.7156,DRK37,OUT035
2694,491.82614,FDM25,OUT019
2695,3194.143,NCX06,OUT045
2696,2161.0193,NCS05,OUT017
2697,2123.593,FDS39,OUT045
2698,5863.1514,FDC47,OUT027
2699,2971.899,FDG20,OUT013
2700,1724.6617,DRL23,OUT017
2701,2673.001,FDY33,OUT013
2702,3858.5066,NCH18,OUT045
2703,2534.3384,FDX47,OUT035
2704,2621.2598,NCB06,OUT045
2705,843.4171,FDP36,OUT049
2706,2539.7246,FDW44,OUT018
2707,2825.7249,NCU41,OUT018
2708,1475.4833,NCS17,OUT046
2709,2459.9893,FDD46,OUT035
2710,3051.592,FDE45,OUT017
2711,3942.577,FDI09,OUT017
2712,533.691,NCJ54,OUT010
2713,2566.228,NCA29,OUT018
2714,3197.9849,NCN41,OUT027
2715,2720.0693,FDY34,OUT035
2716,1975.4941,NCG55,OUT035
2717,653.76636,DRM49,OUT046
2718,1861.1448,NCB42,OUT049
2719,1817.7131,FDE58,OUT045
2720,801.7052,DRJ25,OUT013
2721,276.77472,FDS47,OUT010
2722,3199.6099,FDY21,OUT049
2723,1857.8092,NCI54,OUT013
2724,2604.6606,FDO24,OUT017
2725,2760.7144,FDY43,OUT035
2726,1453.1746,FDF35,OUT018
2727,179.3095,NCP29,OUT019
2728,2693.4517,FDN28,OUT027
2729,630.93585,FDJ50,OUT018
2730,3825.1453,FDQ14,OUT027
2731,1741.4067,FDC37,OUT035
2732,1851.2894,FDN08,OUT046
2733,2267.6182,FDD04,OUT035
2734,3347.389,FDW34,OUT018
2735,1141.6221,FDP04,OUT017
2736,3246.088,NCG07,OUT017
2737,2898.301,NCN14,OUT018
2738,866.1906,FDJ16,OUT045
2739,1607.9253,NCM42,OUT045
2740,748.8654,NCF19,OUT046
2741,3009.8193,FDY21,OUT018
2742,1982.668,FDY19,OUT035
2743,2456.8687,FDV09,OUT045
2744,2185.4065,FDA28,OUT013
2745,1844.262,FDC38,OUT018
2746,3854.4238,FDL28,OUT045
2747,3528.3945,NCH43,OUT049
2748,687.791,NCN53,OUT045
2749,1667.2771,NCW05,OUT017
2750,2863.3354,NCO30,OUT018
2751,26.962843,FDT04,OUT019
2752,2823.523,FDB27,OUT018
2753,2752.1553,NCK07,OUT013
2754,775.93146,NCA53,OUT013
2755,2326.0789,FDB33,OUT018
2756,1295.1053,FDU37,OUT017
2757,1952.259,FDR13,OUT035
2758,3028.5059,FDE45,OUT049
2759,3197.8198,FDV37,OUT017
2760,256.31888,FDX44,OUT019
2761,4253.2974,NCL06,OUT017
2762,3145.873,FDJ28,OUT045
2763,3552.4246,FDX55,OUT049
2764,423.3853,NCK17,OUT018
2765,1036.0198,FDH52,OUT035
2766,2683.538,FDN13,OUT027
2767,2601.202,FDK44,OUT018
2768,1341.4138,FDU16,OUT046
2769,983.1137,FDZ07,OUT017
2770,4091.9858,NCN06,OUT027
2771,256.03964,FDH02,OUT010
2772,3923.608,NCW18,OUT045
2773,2103.21,FDH57,OUT013
2774,2396.8857,FDV35,OUT045
2775,2495.2275,NCU29,OUT013
2776,883.05597,NCP02,OUT046
2777,2688.6633,FDN44,OUT013
2778,449.33118,FDX03,OUT018
2779,381.99686,FDR11,OUT010
2780,3102.4094,FDA36,OUT046
2781,5469.6533,FDP58,OUT027
2782,1496.3304,FDH31,OUT045
2783,3252.1272,FDH34,OUT035
2784,3875.504,FDS13,OUT035
2785,3142.7756,FDT01,OUT018
2786,2926.506,FDY09,OUT049
2787,6084.0864,FDV33,OUT027
2788,385.02942,NCW29,OUT010
2789,1605.775,NCN17,OUT045
2790,1846.0076,FDX01,OUT046
2791,3224.0322,FDL03,OUT049
2792,960.98083,DRL59,OUT049
2793,6175.512,DRM11,OUT027
2794,3174.579,FDA43,OUT049
2795,407.03915,FDZ56,OUT010
2796,1177.229,FDI44,OUT018
2797,1294.4436,FDB50,OUT013
2798,41.41221,FDU15,OUT019
2799,71.53082,NCJ19,OUT019
2800,1908.8527,FDD48,OUT013
2801,3852.923,NCW42,OUT035
2802,2952.1619,FDL24,OUT017
2803,3203.8406,NCB30,OUT013
2804,2726.9092,FDK25,OUT013
2805,3059.0833,FDW28,OUT049
2806,2862.9233,FDD47,OUT017
2807,256.31888,FDK16,OUT019
2808,1451.238,FDW37,OUT046
2809,3823.1208,FDA48,OUT035
2810,2551.534,FDA14,OUT017
2811,1675.9905,FDV15,OUT013
2812,3873.4727,FDN22,OUT049
2813,612.23694,NCD55,OUT045
2814,2752.6099,FDY43,OUT013
2815,1294.9896,NCU05,OUT017
2816,2503.2659,FDF10,OUT035
2817,2830.5007,FDR39,OUT018
2818,655.3943,FDG40,OUT013
2819,405.05038,FDZ28,OUT019
2820,1441.0847,FDE02,OUT045
2821,2706.8357,FDU60,OUT049
2822,4115.9688,FDM21,OUT013
2823,365.48694,FDV52,OUT019
2824,3193.2332,NCW06,OUT013
2825,3799.886,FDX36,OUT035
2826,4355.202,FDT35,OUT027
2827,370.49197,NCL19,OUT010
2828,2640.3745,NCD31,OUT046
2829,291.42227,FDE53,OUT019
2830,285.52863,FDW58,OUT019
2831,3070.3857,DRF48,OUT046
2832,2862.9233,FDW57,OUT035
2833,1682.1575,DRH13,OUT017
2834,2770.6436,FDT33,OUT013
2835,5863.1514,DRK47,OUT027
2836,381.5103,FDY22,OUT010
2837,566.96155,FDC35,OUT019
2838,4018.209,FDO03,OUT013
2839,1237.8903,FDF24,OUT045
2840,2710.1855,FDF56,OUT018
2841,932.48755,FDD28,OUT013
2842,3402.7717,FDG53,OUT027
2843,295.0134,FDO27,OUT019
2844,2551.3367,NCF54,OUT018
2845,1715.9474,FDC20,OUT027
2846,641.1624,FDU10,OUT046
2847,2321.5703,DRA24,OUT018
2848,325.61383,FDA02,OUT010
2849,970.53937,FDG10,OUT017
2850,431.358,FDW39,OUT010
2851,168.06133,FDP04,OUT019
2852,3193.2332,NCM55,OUT013
2853,4335.872,FDG47,OUT045
2854,3222.1838,NCU41,OUT017
2855,863.0609,NCK31,OUT017
2856,1605.1805,FDZ46,OUT045
2857,3789.489,FDU13,OUT027
2858,736.4504,NCF19,OUT045
2859,2884.732,NCJ43,OUT013
2860,2405.9048,NCJ05,OUT045
2861,3317.2837,FDS04,OUT027
2862,255.02625,FDX28,OUT010
2863,1221.7286,FDB41,OUT027
2864,2123.9443,FDG53,OUT046
2865,345.13098,FDL15,OUT010
2866,1003.1806,FDQ08,OUT049
2867,1535.221,DRN36,OUT013
2868,4199.0806,FDI46,OUT013
2869,5437.9243,FDG16,OUT027
2870,998.62103,FDV32,OUT013
2871,365.04837,FDF44,OUT010
2872,759.24286,FDK04,OUT018
2873,3316.1602,NCA41,OUT013
2874,673.8915,FDD51,OUT017
2875,3119.0776,NCZ53,OUT045
2876,3832.6892,FDP01,OUT027
2877,3038.4172,FDY25,OUT049
2878,2656.5928,FDB17,OUT018
2879,1639.1644,NCV54,OUT018
2880,1144.226,FDJ32,OUT017
2881,2072.9963,FDA37,OUT049
2882,2743.2224,FDG35,OUT035
2883,3108.6199,NCM05,OUT018
2884,3445.0066,FDG45,OUT046
2885,696.28375,FDH28,OUT013
2886,4162.339,NCE18,OUT049
2887,1829.633,FDH38,OUT045
2888,3173.0723,FDR56,OUT013
2889,2602.619,FDH17,OUT027
2890,3613.5188,FDD39,OUT049
2891,820.2326,FDB41,OUT049
2892,3715.917,NCR53,OUT046
2893,994.04407,FDX46,OUT017
2894,701.87415,FDV28,OUT049
2895,2253.1255,FDA08,OUT018
2896,693.08844,FDH45,OUT017
2897,312.41702,NCS38,OUT010
2898,482.52737,FDD40,OUT010
2899,2494.5583,DRM59,OUT035
2900,2533.4614,NCJ43,OUT018
2901,796.4569,NCN29,OUT013
2902,3081.43,NCC19,OUT045
2903,3197.8198,FDR56,OUT035
2904,3945.7053,FDZ43,OUT049
2905,100.72039,FDJ32,OUT010
2906,1589.2488,DRH03,OUT017
2907,2673.5615,NCZ54,OUT035
2908,2478.4407,FDE26,OUT017
2909,1016.2482,FDS03,OUT045
2910,388.46268,DRZ24,OUT019
2911,5506.513,FDO48,OUT027
2912,2887.3755,FDW39,OUT049
2913,1017.1068,NCK05,OUT049
2914,4261.542,NCK30,OUT017
2915,3318.752,FDT27,OUT018
2916,399.33652,FDS08,OUT019
2917,946.1156,NCJ19,OUT049
2918,614.9399,FDC58,OUT045
2919,3193.2332,DRE37,OUT013
2920,2406.8293,FDW02,OUT035
2921,398.9128,FDJ02,OUT010
2922,2788.8694,FDX09,OUT045
2923,482.09152,FDT31,OUT010
2924,2988.963,FDI24,OUT049
2925,2845.7341,FDY09,OUT045
2926,612.60254,FDV28,OUT045
2927,3192.8127,DRM47,OUT049
2928,596.75366,FDT52,OUT019
2929,659.0184,FDI48,OUT018
2930,4255.292,FDY55,OUT017
2931,2079.237,FDU48,OUT013
2932,885.09033,FDN25,OUT045
2933,2088.2222,FDP20,OUT049
2934,3278.1882,FDJ15,OUT013
2935,1844.262,FDD04,OUT018
2936,3799.0662,FDY58,OUT045
2937,2831.1555,FDR37,OUT018
2938,2103.978,FDF44,OUT013
2939,1349.1122,FDD32,OUT045
2940,2473.0784,FDR57,OUT017
2941,1666.7013,DRG39,OUT027
2942,2690.068,FDX15,OUT017
2943,2580.7231,DRN37,OUT045
2944,3511.8162,FDW40,OUT027
2945,1567.9622,FDB32,OUT049
2946,1854.9907,FDM40,OUT018
2947,3161.9485,FDE39,OUT027
2948,1421.1729,DRH49,OUT017
2949,789.88007,FDT46,OUT049
2950,4206.5107,NCF06,OUT035
2951,3177.7637,FDP07,OUT017
2952,3977.322,FDC04,OUT013
2953,1737.4647,FDZ32,OUT017
2954,2623.9973,FDD50,OUT045
2955,3303.377,FDU56,OUT017
2956,1143.7683,FDV34,OUT017
2957,662.2124,NCY41,OUT013
2958,2614.221,NCK18,OUT046
2959,885.9333,DRH25,OUT049
2960,3936.023,FDT57,OUT046
2961,1406.5715,FDV56,OUT018
2962,1505.473,FDV12,OUT045
2963,1247.7732,FDN52,OUT017
2964,860.4859,FDX38,OUT035
2965,1789.3442,FDE47,OUT018
2966,3685.4548,NCO07,OUT013
2967,3848.3516,FDV09,OUT027
2968,532.3088,FDZ23,OUT019
2969,1272.8701,DRH51,OUT018
2970,2753.2131,NCY54,OUT045
2971,3948.7234,DRG49,OUT013
2972,3176.2153,NCC19,OUT049
2973,3897.4543,NCV53,OUT045
2974,321.55814,FDZ47,OUT019
2975,1612.1119,NCO26,OUT018
2976,921.80347,NCP02,OUT045
2977,3490.517,NCW30,OUT018
2978,3885.9326,NCN55,OUT046
2979,240.35355,FDB20,OUT010
2980,2557.0396,DRL11,OUT013
2981,3143.1077,DRD60,OUT045
2982,292.3511,FDW14,OUT010
2983,145.30072,FDL27,OUT010
2984,766.7867,FDU09,OUT018
2985,2126.908,DRH36,OUT027
2986,3825.1453,FDP34,OUT027
2987,3031.2485,FDE04,OUT017
2988,3337.7246,FDZ57,OUT027
2989,254.55515,FDF02,OUT010
2990,3886.531,FDG28,OUT045
2991,611.761,NCI31,OUT046
2992,823.5981,FDT43,OUT013
2993,2023.0327,FDU20,OUT046
2994,683.49164,FDD53,OUT013
2995,2448.1118,FDW15,OUT045
2996,2576.1582,NCT53,OUT045
2997,3040.0654,NCG55,OUT027
2998,1966.0204,FDD48,OUT035
2999,3996.9998,FDG47,OUT049
3000,1147.0829,FDI21,OUT017
3001,4000.237,FDT27,OUT017
3002,1918.3264,DRO35,OUT013
3003,4042.9272,FDD33,OUT017
3004,4051.2188,FDC04,OUT035
3005,2669.6504,FDY34,OUT013
3006,2113.0325,DRJ49,OUT049
3007,2503.697,FDE05,OUT049
3008,3677.698,FDU31,OUT017
3009,5233.19,NCN19,OUT027
3010,5200.355,FDK56,OUT027
3011,1719.2009,FDK58,OUT017
3012,1732.7231,NCJ42,OUT035
3013,5489.4404,FDZ34,OUT027
3014,2653.8333,FDA52,OUT018
3015,922.38153,NCR29,OUT013
3016,4017.3071,FDT48,OUT035
3017,572.3115,DRJ51,OUT019
3018,2948.901,NCS54,OUT046
3019,2466.4893,FDV01,OUT035
3020,4115.194,DRG51,OUT027
3021,2133.1438,NCG42,OUT013
3022,1907.2631,FDA51,OUT049
3023,391.47055,FDV19,OUT010
3024,3113.0383,NCT18,OUT045
3025,3113.0383,NCS41,OUT045
3026,3911.4646,FDO03,OUT046
3027,119.78696,FDL12,OUT010
3028,294.2306,FDY37,OUT010
3029,1528.3729,FDI58,OUT049
3030,2130.5718,FDT28,OUT018
3031,370.17868,NCC42,OUT010
3032,2040.4036,FDO01,OUT017
3033,2527.6096,FDJ02,OUT013
3034,475.53217,FDQ04,OUT018
3035,2085.0537,DRL47,OUT013
3036,1737.4647,FDZ32,OUT035
3037,3587.7622,FDC35,OUT035
3038,1071.0651,FDX14,OUT045
